tag,config_id,variant,label,seed,run,offered,refused,received,pdr,goodput_kbps,delay_ms,jitter_ms,hops,control_packets,control_bytes,nrl
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r5,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,5,7183,0,6579,0.9159125713490185,150.16472805886454,13.52112327101383,9.289872126655505,2.4204286365709073,37958,1816668,5.769569843441253
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r6,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,6,7186,0,6323,0.879905371555803,144.3021462057704,73.38024988138542,18.96239664185015,3.444251146607623,46397,2244842,7.337814328641468
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r7,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,7,7194,0,6588,0.9157631359466222,150.14039018886373,73.4233515482696,24.060839160839166,3.057377049180328,57748,2790114,8.765634486945963
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r8,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,8,7190,0,6573,0.9141863699582754,149.88910450349417,10.467916324357219,10.884785921072684,2.38703788224555,42606,2048936,6.481971702418987
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r9,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,9,7186,0,6337,0.8818536042304481,144.57210750415263,10.248092157172165,10.714999209736053,2.3451159854820895,47711,2299998,7.528956919678081
aodv-c99b603a_n50_v10_p0_f10_d3d689e9_s1_r10,d3d689e9,aodv-c99b603a,aodv-h-retries4,1,10,7186,0,6273,0.8729473977177846,143.1194382144435,21.742863063924755,17.88392463675555,2.8294277060417663,57752,2782076,9.206440299697114
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r1,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,1,7188,0,5756,0.8007790762381747,131.2863075729758,19.534478804725506,20.753491124260353,3.2956914523974983,70012,3389196,12.16330785267547
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r2,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,2,7179,0,6532,0.9098760273018526,149.1630820035949,12.380428658909985,13.481130021465809,2.8282302510716475,48314,2321952,7.396509491733006
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r3,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,3,7182,0,6437,0.8962684489000279,146.92630878369474,17.02012428149759,14.093066749649916,2.3246854124592202,43679,2098778,6.785614416653721
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r4,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,4,7182,0,5843,0.8135616819827346,133.3835995078015,10.039038165326032,10.895091719526832,2.480403902105083,33523,1608158,5.737292486736266
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r5,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,5,7183,0,6522,0.9079771683140749,148.8561262089768,10.289515486047227,8.492587530712532,2.4247163446795463,34291,1639968,5.257743023612389
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r6,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,6,7186,0,6390,0.8892290564987476,145.83299976262822,13.930143974960878,14.566598746081503,3.4012519561815338,49388,2381088,7.728951486697966
